id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin
413,globant,,2020-10-06,"'""Redefining the Member Digital Experience in Healthcare"" 🏥 was the topic of an engaging conversation hosted by Globant last week. We are committed to bringing digitalization to the healthcare journey alongside with industry leaders. Learn more at 👉  https://bit.ly/2GIifcwDariyus Setna #digitalhealth #healthtech #healthcare #innovationleadership #consultingservices #technologytransformation #healthcareinnovation #consumerexperience #digitaltransformation #interoperability #Globant #bestplacestowork #bestplacestowork #payers #providers'",43,0,0,"#digitalhealth, #healthtech, #healthcare, #innovationleadership, #consultingservices, #technologytransformation, #healthcareinnovation, #consumerexperience, #digitaltransformation, #interoperability, #Globant, #bestplacestowork, #bestplacestowork, #payers, #providers'",linkedin
414,globant,,2020-10-06,"'""There are different ways in which #AI can help, but we will still need to have a human in the loop. 🔁 I don\'t think we will have systems intelligent enough to just write code from scratch."" 💻 Michael Feathers, Author of ""Working effectively with Legacy Code"" Read more highlights from our latest Converge+  👉 https://bit.ly/3jbCk9o#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding'",43,0,0,"#AI, #GlobantConverge, #AugmentedCoding, #SoftwareDevelopment, #FutureOfWork, #FutureOfDevelopment, #Coding'",linkedin
415,globant,,2020-10-06,"'""Ser industrial no tiene género"". 👥 Participa en esta nueva sesión de Café con Protagonistas ☕️  donde hablaremos sobre el peso simbólico de la palabra industrial y el futuro de la mujer en la industria, con Carolina Castro HR y CSR Director en Industrias Guidi y Miembro del Comité Ejecutivo de la UIA - Unión Industrial Argentina.Inscríbete aquí 👉 https://bit.ly/34vNZJV#BeKind #Diversidad #Liderazgo #CaféConProtagonistas'",58,0,0,"#BeKind, #Diversidad, #Liderazgo, #CaféConProtagonistas'",linkedin
416,globant,,2020-10-06,"'É hora de reconhecer as mulheres que fazem a diferença! 🏆👩\u200d💻Participe do #GlobantAwards, edição #WomenThatBuild, um prêmio que visa reconhecer mulheres que tenham construído suas carreiras no segmento de tecnologia, que inspiram, lideram e contribuem para a transformação. 🙋\u200d♀️Identifique sua candidata e indique agora mesmo!Confira todos os detalhes do prêmio aqui: https://bit.ly/32QIBSf#GlobantAwards #WomenAwards #WomenThatBuild'",4,0,0,"#GlobantAwards,, #WomenThatBuild,, #GlobantAwards, #WomenAwards, #WomenThatBuild'",linkedin
417,globant,,2020-10-06,'Your future of work approach will determine whether you survive or thrive! 💥 Globant commissioned Forrester to explore how senior leaders are rethinking the future of work. 💼 Join Globant as we host Forrester VP and Principal Analyst and future of work expert J. P. Gownder to debut this new research 👉 https://bit.ly/3mYE73M#FutureOfWork',74,0,0,#FutureOfWork',linkedin
418,globant,,2020-10-06,"""It's time to recognize the women who make a difference! 🏆👩\u200d💻Participate in the #GlobantAwards #WomenThatBuild edition, an award that seeks to recognize women who have built their careers in technology, inspire, lead and help drive change. 🙌 Tag and nominate your candidate!Check all the details here: https://bit.ly/2ZFgpQ9#GlobantAwards #WomenAwards #WomenThatBuild""",106,1,0,"#GlobantAwards, #WomenThatBuild, #GlobantAwards, #WomenAwards, #WomenThatBuild""",linkedin
419,globant,,2020-10-06,"'On #AdaLovelaceDay, which celebrates the achievements of women in Stem careers, we invite you to recognize those women who are leaving their mark in IT. 🙋 Nominate your candidate for the #GlobantAwards #WomenthatBuild, and recognize those women who have built their careers in technology, inspire, lead and help drive change! 👉 https://bit.ly/2ZFgpQ9'",61,0,0,"#AdaLovelaceDay,, #GlobantAwards, #WomenthatBuild,",linkedin
420,globant,,2020-10-06,"'Globant commissioned Forrester Consulting to explore how senior leaders are rethinking the future of work. 💼 Join Globant as we host Forrester VP and Principal Analyst and future of work expert J. P. Gownder to debut this new research.In this webinar, you will learn the keys to not just surviving – but thriving – in this new future of work. 💥 https://bit.ly/3mYE73M'",67,0,0,,linkedin
421,globant,,2020-10-06,"'#WomenThatBuild is our program to promote the professional growth of women in our industry. 👩\u200d💻 It is a space where we encourage the participation of women in the technology industry, boosting talent diversity, both within the organization and outside doors. 🙋\u200d♀️🙌 Discover how we are making a real impact in every stage of the path. 👉 https://bit.ly/3huC7wi'",103,0,0,#WomenThatBuild,linkedin
422,globant,,2020-10-06,"""It's time to recognize IT leaders! 🏆👩\u200d💻The Tech Executive category seeks to recognize an IT leader or manager who fosters gender diversity in the business environment and helps make women more visible.Do you already have your candidate? Nominate her now! 👉 https://bit.ly/2ZFgpQ9#GlobantAwards #WomenAwards #WomenThatBuild""",47,0,0,"#GlobantAwards, #WomenAwards, #WomenThatBuild""",linkedin
423,globant,,2020-10-06,"'Nos hemos unido con Mamitas In Tech para traerte esta charla, conoce cómo tener bien armado tu cv y cómo prepararte para una entrevista exitosa en el mundo IT.  💻¡Esta es su oportunidad de conocer los tips esenciales para para ser contratado! ⭐Son todos bienvenidos ¡Los esperamos!👉 https://bit.ly/3j9xfOY#Womenintech #Meetup #Career #Linkedin'",61,0,0,"#Womenintech, #Meetup, #Career, #Linkedin'",linkedin
424,globant,,2020-10-06,"'FAÇA PARTE DA NOSSA EQUIPE! 🤩 Aprenda Salesforce e comece sua carreira profissional nos projetos mais desafiadores. O curso é feito online 💻.É NECESSÁRIO estar cursando faculdade na área de TI, ter um bom nível de inglês e disponibilidade em tempo integral após o término do treinamento.Registre-se aqui 👉 https://bit.ly/2CtHTzVPara mais informações 👉  https://bit.ly/3iI8ubI #GlobantBootcamp #Bootcamp #Salesforce #Brasil #SalesforceBrasil #Womenintech'",18,1,0,"#GlobantBootcamp, #Bootcamp, #Salesforce, #Brasil, #SalesforceBrasil, #Womenintech'",linkedin
425,globant,,2020-10-06,"'Nicolas Kaplun, nuestro General Manager en Latinoamérica, estará presente en el Forbes Summit, donde hablará sobre la economía del conocimiento. ¡No te lo pierdas! 👉 https://bit.ly/2FupvIx#ForbesRevoluciónFintech #EconomíadelConocimiento'",266,11,0,"#ForbesRevoluciónFintech, #EconomíadelConocimiento'",linkedin
426,globant,,2020-10-06,"'#WomanThatBuild represents our journey as a company towards increasing the involvement of women in fields such as science, engineering, mathematics and technology.Download the full infographic at 👉 https://bit.ly/3huC7wi and learn how we are making a real impact in every stage of the path.'",109,1,0,#WomanThatBuild,linkedin
427,globant,,2020-10-06,"'Todos los niños y niñas deberían aprender a leer y a escribir. ¿Puede la tecnología ayudar? Junto a Propuesta DALE!, desarrollamos una app para apoyar a la alfabetización de niños y niñas en contextos de pobreza.  📖✏️Te invitamos a sumarte a nuestro webinar “Escalando la educación a través de la tecnología”, con Melina Furman, Beatriz Diuk y Mariana Carril, moderado por Emi Horcada, donde presentaremos la app y se explorará cómo la tecnología puede ser un vehículo para escalar la educación. Registrate aquí → https://bit.ly/3kHfvKX'",183,2,0,,linkedin
428,globant,,2020-10-06,"'Revive nuestro último #CaféConProtagonistas ☕ con Fernando Matzkin, Chief Business Officer para Norteamérica, quien contó su historia personal y nos dejó su visión sobre la importancia de la construcción de equipos multidisciplinarios y diversos. 🙌¡No se lo pierdan! https://bit.ly/2SE79rF#BeKind #Diversidad #Liderazgo #Diversity #DiversityMonth'",36,0,0,"#CaféConProtagonistas, #BeKind, #Diversidad, #Liderazgo, #Diversity, #DiversityMonth'",linkedin
429,globant,,2020-10-06,"'¡Reconozcamos a las mujeres que inspiran, lideran y ayudan al cambio! 🏆👩\u200d💻Te invitamos a participar de los #GlobantAwards edición #WomenThatBuild, premio que busca reconocer a mujeres que han hecho su carrera en tecnología y cuyas historias merecen ser contadas.¡Postula a tu candidata ahora! https://bit.ly/3mvoOzi#GlobantAwards #WomenAwards #WomenThatBuild'",201,0,0,"#GlobantAwards, #WomenThatBuild,, #GlobantAwards, #WomenAwards, #WomenThatBuild'",linkedin
430,globant,,2020-10-06,"'Você já pode se inscrever para o Prêmio #GlobantAwards, edição #WomenThatBuild! 🏆Este prêmio visa aumentar a conscientização e celebrar as mulheres que inovam, lideram, se destacam , aceleram a inclusão de outras mulheres na indústria de TI e que são líderes em tecnologia. 👩\u200d💻Confira as categorias e inscreva sua candidata!  ⚡ https://bit.ly/3cvTrjP#GlobantAwards #WomenThatBuild #MulheresDeTI'",4,0,0,"#GlobantAwards,, #WomenThatBuild!, #GlobantAwards, #WomenThatBuild, #MulheresDeTI'",linkedin
431,globant,,2020-10-06,"'Mientras los equipos actuales tardarían miles de millones de años en solucionar algunos de los problemas más difíciles del mundo, un equipo cuántico escalado puede encontrar una solución en cuestión de semanas, días u horas.¿Estás listo para conocer los servicios cuánticos de Microsoft Azure Quantum? ⚡¡Te esperamos!Regístrate aquí 👉 https://bit.ly/2Zu1Dvl#ComputacionCuantica #DisruptiveTechnology #Globant #QuantumComputing #MicrosoftAzureQuantum #SimuladoresCuanticos'",44,0,0,"#ComputacionCuantica, #DisruptiveTechnology, #Globant, #QuantumComputing, #MicrosoftAzureQuantum, #SimuladoresCuanticos'",linkedin
432,globant,,2020-10-06,"'¿Te gustaría conocer sobre #WebGL y aumentar tu expertise con gráficos 3D? ⚡💻Te invitamos al training de 3D Programming Basics: WebGL, que tiene como objetivo brindarte los conceptos básicos para desarrollar aplicaciones 3D en la web utilizando #Three.JS y #WebGL. ¿Qué esperas para comenzar tu camino en el mundo de la programación 3D?¡No te pierdas esta oportunidad! Regístrate aquí 👉 https://bit.ly/326bKIB #GameDeveloper #Gaming #WebGL #Globant #3D #Three.js'",31,0,0,"#WebGL, #Three.JS, #WebGL., #GameDeveloper, #Gaming, #WebGL, #Globant, #3D, #Three.js'",linkedin
433,globant,,2020-10-06,"'Participe do #GlobantAwards, edição #WomenThatBuild! 🏆👩\u200d💻Este prêmio visa reconhecer mulheres que tenham construído suas carreiras no segmento de tecnologia, que gerenciam projetos de inovação e que promovam a diversidade e a inclusão.Inscreva aqui sua candidata! https://bit.ly/32QIBSf#GlobantAwards #WomenAwards #WomenThatBuild'",14,0,0,"#GlobantAwards,, #WomenThatBuild!, #GlobantAwards, #WomenAwards, #WomenThatBuild'",linkedin
434,globant,,2020-10-06,"'¡Participa de los #GlobantAwards edición #WomenThatBuild! 🏆👩\u200d💻Este premio busca reconocer a mujeres que han hecho su carrera en tecnología, gestionan proyectos de innovación, y promueven la diversidad e inclusión. ¡Postula a tu candidata ahora! https://bit.ly/3mvoOzi#GlobantAwards #WomenAwards #WomenThatBuild'",98,0,0,"#GlobantAwards, #WomenThatBuild!, #GlobantAwards, #WomenAwards, #WomenThatBuild'",linkedin
435,globant,,2020-10-06,"'La computación cuántica es capaz de cambiar empresas, industrias enteras y el mundo resolviendo problemas que hoy parecen imposibles.Los invitamos a conocer los conceptos base que debemos comprender y entender para introducirnos en esta nueva tecnología 💥. ¡Te esperamos!Regístrate aquí 👉 https://bit.ly/32bGFTV #ComputacionCuantica #DisruptiveTechnology #Globant #QuantumComputing #Qubit #HardwareCuantico #CircuitosCuanticos'",29,0,0,"#ComputacionCuantica, #DisruptiveTechnology, #Globant, #QuantumComputing, #Qubit, #HardwareCuantico, #CircuitosCuanticos'",linkedin
436,globant,,2020-10-06,"'""We are witnessing the moment where AI is starting to deeply understand our natural language, the way we speak, the way we write, and the way we communicate ideas. This is very relevant in many contexts of human life, but especially in business."" 💼 Haldo Spontón, Head of AI Development of Globant.Discover more about #GlobantConverge 👉 https://bit.ly/3kL6hOu'",83,1,0,#GlobantConverge,linkedin
437,globant,,2020-10-06,"'Wanda Weigert, nuestra Chief Brand Officer, formará parte del panel Liderazgo y empleabilidad - El Rol de la mujer, junto a Jazmin Freddi, Cristina Bomchil y Sol Jouliá, organizado el 1° octubre por la Universidad Austral, Argentina, en el marco del 3° encuentro anual de graduados. Inscripciones abiertas aquí:  https://bit.ly/3hRQ3R9¡Los esperamos!'",81,0,0,,linkedin
438,globant,,2020-10-06,"'É hora de reconhecer as mulheres que fazem a diferença! 🏆💻Participe do #GlobantAwards, edição #WomenThatBuild, um prêmio que visa reconhecer mulheres que tenham construído suas carreiras no segmento de tecnologia, que inspiram, lideram e contribuem para a transformação.Identifique sua candidata e indique agora mesmo! 🙋\u200d♀️ Confira todos os detalhes do prêmio aqui: https://bit.ly/32QIBSf#GlobantAwards #WomenAwards #WomenThatBuild'",4,0,0,"#GlobantAwards,, #WomenThatBuild,, #GlobantAwards, #WomenAwards, #WomenThatBuild'",linkedin
439,globant,,2020-10-06,"'Te invitamos a sumarte a la nueva edición de Café con protagonistas, ☕ donde hablaremos con Fernando Matzkin sobre la “Construcción de equipos multidisciplinarios y diversos como clave fundamental del éxito”. 🔑 Te esperamos https://bit.ly/2ZYP5fL#CaféConProtagonistas #BeKind #Diversidad #Liderazgo'",73,2,0,"#CaféConProtagonistas, #BeKind, #Diversidad, #Liderazgo'",linkedin
440,globant,,2020-10-06,'Este jueves toma un café con Fernando Matzkin ☕ y comparte un espacio donde hablaremos sobre la “Construcción de equipos multidisciplinarios y diversos como clave fundamental del éxito”. 🔑 Te esperamos https://bit.ly/2ZYP5fL#CaféConProtagonistas #BeKind #Diversidad #Liderazgo',97,0,0,"#CaféConProtagonistas, #BeKind, #Diversidad, #Liderazgo'",linkedin
441,globant,,2020-09-06,"'Si eres fanático de gaming y quieres conocer más sobre esta industria y su funcionamiento ¡Esta charla de Gonzalo Ordeix, Tech Director, es para ti! 🎮Además podrás conocer más sobre el Studio de Gaming de Globant y sus oportunidades de crecimiento y capacitación ⚡.¡Te esperamos!Regístrate aquí 👉 https://bit.ly/3jOXMAX #GameDeveloper #Gaming #Toolbox #Globant'",57,5,0,"#GameDeveloper, #Gaming, #Toolbox, #Globant'",linkedin
