id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin,tipo,modelo,assunto,language,post_text_pt,,,,
274,bairesdev,,2020-05-23,Functional testing ensures that the product meets the user requirements specified by your company. BairesDev Functional Testing experts assess every functional feature of a product through test cases to make sure it is ready for market.https://lnkd.in/ei_3ztq',69,1,0,,linkedin,,,,en,Os testes funcionais garantem que o produto atenda aos requisitos do usuário especificados por sua empresa. Os especialistas em testes funcionais da BairesDev avaliam todos os recursos funcionais de um produto por meio de casos de teste para garantir que ele esteja pronto para o mercado.https: //lnkd.in/ei_3ztq &#39,,,,
275,bairesdev,,2020-05-23,"""The Stevie Awards are one of the world's most recognized business awards, created in 2002 to celebrate professionals, company contributions, and achievements that make a difference. This year, we are thrilled to say we have won this award in the Fastest Growing Company and the Fastest Growing Tech Company categories! We are grateful for this achievement, and we will continue to honor our mission of creating unique expert teams that drive digital transformations across all industries.Read more about this recognition on our blog: https://lnkd.in/dYcbEmV#Recognition #Achievement""",192,9,0,"#Recognition, #Achievement""",linkedin,,,,en,"&quot;O Stevie Awards é um dos prêmios de negócios mais reconhecidos do mundo, criado em 2002 para celebrar profissionais, contribuições da empresa e conquistas que fazem a diferença. Este ano, estamos entusiasmados em dizer que ganhamos este prêmio na Fastest Growing Company e as categorias de Empresa de Tecnologia de Maior Crescimento! Agradecemos por essa conquista e continuaremos honrando nossa missão de criar equipes de especialistas exclusivas que impulsionam transformações digitais em todos os setores. Leia mais sobre esse reconhecimento em nosso blog: https: // lnkd. in / dYcbEmV # Recognition #Achievement &quot;",,,,
276,bairesdev,,2020-05-23,"""The ongoing pandemic has drastically affected the business world and we are grateful that our smart working methodologies allow us to continue operating normally, helping our clients in challenging times. Check out Maria Clara Vallés's, Solution Architect at BairesDev, working from home arrangement.#WorkFromHome #HomeOffice #BusinessAsUsualAtBD""",510,8,0,"#WorkFromHome, #HomeOffice, #BusinessAsUsualAtBD""",linkedin,,,,en,"&quot;A pandemia em curso afetou drasticamente o mundo dos negócios e somos gratos por nossas metodologias de trabalho inteligentes nos permitirem continuar operando normalmente, ajudando nossos clientes em tempos difíceis. Confira Maria Clara Vallés, arquiteta de soluções da BairesDev, trabalhando em casa. # WorkFromHome #HomeOffice #BusinessAsUsualAtBD &quot;",,,,
277,bairesdev,,2020-05-23,Our team is always growing. Welcome aboard!Cledson Oliveira - Marcos Paulo Hauer - Federico Lo Iacono - Eugênio Portella - Mauricio Robles#NewTeam',278,26,0,#NewTeam',linkedin,,,,en,Our team is always growing. Welcome aboard!Cledson Oliveira - Marcos Paulo Hauer - Federico Lo Iacono - Eugênio Portella - Mauricio Robles#NewTeam',,,,
278,bairesdev,,2020-05-23,"""We are grateful to have a unique remote working culture, as this allows us to operate and cater to our client's needs with normalcy in times of crisis. María Gabriela Galano, Administration Director, presents her home office setup where she continues working as usual.#WorkFromHome #HomeOffice #BusinessAsUsualAtBD""",676,9,0,"#WorkFromHome, #HomeOffice, #BusinessAsUsualAtBD""",linkedin,,,,en,"“Somos gratos por ter uma cultura de trabalho remota única, pois isso nos permite operar e atender às necessidades de nossos clientes com normalidade em tempos de crise. María Gabriela Galano, Diretora de Administração, apresenta sua configuração de home office onde continua trabalhando normalmente. #WorkFromHome #HomeOffice #BusinessAsUsualAtBD &quot;",,,,
279,bairesdev,,2020-05-23,"""We have vast experience in remote working methodologies and are thankful this has helped us navigate this pandemic. Our operations continue as usual as we collaborate closely with our clients. We invite you to take a look at Sebastian Segui's, a member of our Business Development team, home workspace.#WorkFromHome #HomeOffice #BusinessAsUsualAtBD""",304,8,0,"#WorkFromHome, #HomeOffice, #BusinessAsUsualAtBD""",linkedin,,,,en,"&quot;Temos uma vasta experiência em metodologias de trabalho remoto e somos gratos por isso ter nos ajudado a navegar nesta pandemia. Nossas operações continuam como de costume, pois colaboramos estreitamente com nossos clientes. Convidamos você a dar uma olhada no Sebastian Segui, um membro de nosso Desenvolvimento de Negócios equipe, espaço de trabalho doméstico. # WorkFromHome #HomeOffice #BusinessAsUsualAtBD &quot;",,,,
280,bairesdev,,2020-05-23,"""Smart remote working is an integral part of our culture and it has helped us to continue working as usual, supporting our clients every step of the way in the face of this pandemic. Take a look at Rob T Martins's, Account Director, home workspace!#WorkFromHome #HomeOffice #BusinessAsUsualAtBD""",232,13,0,"#WorkFromHome, #HomeOffice, #BusinessAsUsualAtBD""",linkedin,,,,en,"&quot;O trabalho remoto inteligente é parte integrante da nossa cultura e nos ajudou a continuar trabalhando normalmente, apoiando nossos clientes em cada etapa do caminho em face desta pandemia. Dê uma olhada no espaço de trabalho doméstico de Rob T Martins, Diretor de Contas ! #WorkFromHome #HomeOffice #BusinessAsUsualAtBD &quot;",,,,
281,bairesdev,,2020-05-23,"""We have vast experience working smartly with remote teams that continuously support our clients. This has become essential during this pandemic, and we are grateful it has helped us to operate without any complications. Take a look at Alejandro Vizcaino Wagner's, Delivery Manager, home office!#WorkFromHome #HomeOffice #BusinessAsUsualAtBD""",491,10,0,"#WorkFromHome, #HomeOffice, #BusinessAsUsualAtBD""",linkedin,,,,en,"&quot;Temos uma vasta experiência em trabalhar de forma inteligente com equipes remotas que continuamente apoiam nossos clientes. Isso se tornou essencial durante esta pandemia e somos gratos por ter nos ajudado a operar sem complicações. Dê uma olhada em Alejandro Vizcaino Wagner, Gerente de Entregas, home escritório! #WorkFromHome #HomeOffice #BusinessAsUsualAtBD &quot;",,,,
282,bairesdev,,2020-05-23,"""Being expert practitioners of the distributed team model we have many competitive advantages, especially in today's world, where it allows us to continue operating normally while supporting our clients. Here, Christian Radakovich's, our Sr. Engagement Manager, presents his home office space.#WorkFromHome #HomeOffice #BusinessAsUsualAtBD""",146,6,0,"#WorkFromHome, #HomeOffice, #BusinessAsUsualAtBD""",linkedin,,,,en,"“Como profissionais experientes do modelo de equipe distribuída, temos muitas vantagens competitivas, especialmente no mundo de hoje, onde isso nos permite continuar operando normalmente enquanto apoiamos nossos clientes. Aqui, Christian Radakovich, nosso gerente sênior de engajamento, apresenta seu escritório em casa. #WorkFromHome #HomeOffice #BusinessAsUsualAtBD &quot;",,,,
283,bairesdev,,2020-05-23,"From adding the key professionals your team is missing to building autonomous teams that cover all of your development needs, you can partner with BairesDev and access the Top 1% IT Talent.https://lnkd.in/emjaJav'",77,2,0,,linkedin,,,,en,"Desde adicionar os principais profissionais de que sua equipe está faltando até construir equipes autônomas que cubram todas as suas necessidades de desenvolvimento, você pode fazer parceria com a BairesDev e acessar o Top 1% IT Talent.https: //lnkd.in/emjaJav &#39;",,,,
284,bairesdev,,2020-05-23,"Working with agile remote teams has always been one of our company’s key features. Today more than ever, we are thankful that our smart working methodology is an exceptional advantage for all of our team members to continue business as usual, supporting our clients. Natalia Rodriguez, our Staffing Manager, is no exception and is working from home collaborating closely together with her team.#WorkFromHome #HomeOffice #BusinessAsUsualAtBD'",506,13,0,"#WorkFromHome, #HomeOffice, #BusinessAsUsualAtBD'",linkedin,,,,en,"Trabalhar com equipes remotas ágeis sempre foi uma das principais características de nossa empresa. Hoje, mais do que nunca, agradecemos que nossa metodologia de trabalho inteligente seja uma vantagem excepcional para todos os membros de nossa equipe continuarem os negócios normalmente, apoiando nossos clientes. Natalia Rodriguez, nossa gerente de pessoal, não é exceção e está trabalhando em casa, colaborando de perto com sua equipe. # WorkFromHome #HomeOffice #BusinessAsUsualAtBD &#39;",,,,
285,bairesdev,,2020-05-23,"We are proud to announce BairesDev has won recognitions in three different categories of The Stevie Awards. Our prizes include Fastest Growing Company of the Year, Fastest Growing Tech Company of the Year, and the recognition of Rocío Belfiore as Woman of the Year for Business Services Industries. This is amazing news for us, as we continue being acknowledged for our hard work and unparalleled results. Congratulations to all of our teams!Read more about this award here: https://lnkd.in/e7G75Ac#Recognition #Achievement'",415,22,0,"#Recognition, #Achievement'",linkedin,,,,en,"Temos o orgulho de anunciar que a BairesDev ganhou reconhecimentos em três categorias diferentes do The Stevie Awards. Nossos prêmios incluem Empresa de Maior Crescimento do Ano, Empresa de Tecnologia de Maior Crescimento do Ano e o reconhecimento de Rocío Belfiore como Mulher do Ano para Indústrias de Serviços Empresariais. Esta é uma notícia incrível para nós, pois continuamos sendo reconhecidos por nosso trabalho árduo e resultados incomparáveis. Parabéns a todas as nossas equipes! Leia mais sobre este prêmio aqui: https://lnkd.in/e7G75Ac#Recognition #Achievement &#39;",,,,
286,bairesdev,,2020-05-23,"""Being smart working experts allowed us to seamlessly transition to fully remote working and operating with our globally distributed teams to maintain our usual workflow. Although the current healthcare crisis has brought difficulties for most companies, Melisa Cabrera, Global Account Manager, ensures her teams are still catering to our client's requirements and supporting them in times of need.#WorkFromHome #HomeOffice #BusinessAsUsualAtBD""",396,8,0,"#WorkFromHome, #HomeOffice, #BusinessAsUsualAtBD""",linkedin,,,,en,"&quot;Ser especialistas em trabalho inteligente nos permitiu fazer uma transição perfeita para o trabalho totalmente remoto e operar com nossas equipes distribuídas globalmente para manter nosso fluxo de trabalho normal. Embora a atual crise de saúde tenha trazido dificuldades para a maioria das empresas, Melisa Cabrera, gerente de contas globais, garante que suas equipes estão ainda atendendo aos requisitos de nossos clientes e apoiando-os em momentos de necessidade. # WorkFromHome #HomeOffice #BusinessAsUsualAtBD &quot;",,,,
288,bairesdev,,2020-05-23,"We connect your business with technology to offer the most sophisticated customer experience. Our Microsoft Dynamics 365 experts will guide your custom integration step-by-step, helping you achieve a seamless digital transformation.https://lnkd.in/e7NxiFp'",93,1,0,,linkedin,,,,en,"Conectamos sua empresa com tecnologia para oferecer a experiência mais sofisticada ao cliente. Nossos especialistas em Microsoft Dynamics 365 guiarão sua integração personalizada passo a passo, ajudando você a obter uma transformação digital contínua.https: //lnkd.in/e7NxiFp &#39;",,,,
289,bairesdev,,2020-05-23,"Our globally distributed remote teams help us continue working normally in the face of this ongoing crisis, and we are grateful this strengthens our capacity to support our clients throughout their journeys. Here, Facundo Pfeffer Leguizamón, R&D Engineer, shares his home working arrangement.#WorkFromHome #HomeOffice #BusinessAsUsualAtBD'",268,6,0,"#WorkFromHome, #HomeOffice, #BusinessAsUsualAtBD'",linkedin,,,,en,"Nossas equipes remotas distribuídas globalmente nos ajudam a continuar trabalhando normalmente em face desta crise contínua, e somos gratos por isso fortalecer nossa capacidade de apoiar nossos clientes em suas jornadas. Aqui, Facundo Pfeffer Leguizamón, Engenheiro de P&amp;D, compartilha seu arranjo de trabalho em casa. # WorkFromHome #HomeOffice #BusinessAsUsualAtBD &#39;",,,,
290,bairesdev,,2020-05-23,Welcome to our newest team members!Guido Mauricio Mantilla Tarazona - Jorge Escandon - Jose Luis Esteban Rodriguez Gonzalez - Caoimhe M. Harold - Daniel Salazar#NewTeam',272,27,0,#NewTeam',linkedin,,,,es,Bem-vindo aos nossos mais novos membros da equipe! Guido Mauricio Mantilla Tarazona - Jorge Escandon - Jose Luis Esteban Rodriguez Gonzalez - Caoimhe M. Harold - Daniel Salazar # NewTeam &#39,,,,
292,bairesdev,,2020-05-23,"Ensure the quality of your applications with our Software Testing and QA teams. Our specialized QA teams have completed dozens of stand-alone and integrated projects, providing supreme Quality Assurance through a deep understanding of your business goals and applications.https://lnkd.in/dThBbqv'",79,2,0,,linkedin,,,,en,"Garanta a qualidade de seus aplicativos com nossas equipes de teste de software e controle de qualidade. Nossas equipes especializadas de QA concluíram dezenas de projetos autônomos e integrados, fornecendo garantia de qualidade suprema por meio de uma compreensão profunda de seus objetivos de negócios e aplicativos. Https: //lnkd.in/dThBbqv &#39;",,,,
