id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin,language,post_text_pt,,,
333,bairesdev,,2020-11-04,"We are looking for Vue.js Developers to join us!• 5+ years of experience with software development.• 3+ years of experience with Vue.Js development.• Strong skills with the JavaScript language, and frameworks (React, Angular, Ember, etc).• Expert/Advanced experience in front-end technologies, security architectures, and user experience.• Advanced in developing and testing web-based, mobile-web based, and fully responsive web applications using JavaScript frameworks such as Jest, Mocha, Chai, Jasmine, etc.• Experienced in service integrations (Web Services, CMS / Commerce systems, 3rd party APIs, etc).• Experience with both consuming and designing RESTful APIs.• Advanced English level.If you are interested, click here and apply: https://lnkd.in/dJDfiFz#JobSearch #Vuejs'",34,2,0,"#JobSearch, #Vuejs'",linkedin,en,"Estamos à procura de Desenvolvedores Vue.js para se juntarem a nós! • 5+ anos de experiência com desenvolvimento de software. • 3+ anos de experiência com desenvolvimento Vue.Js. • Fortes habilidades com a linguagem JavaScript e frameworks (React, Angular, Ember , etc). • Experiência especializada / avançada em tecnologias front-end, arquiteturas de segurança e experiência do usuário. • Avançada no desenvolvimento e teste de aplicativos baseados na web, baseados na web móvel e totalmente responsivos usando frameworks JavaScript, como Jest, Mocha , Chai, Jasmine, etc. • Experiência em integração de serviços (Web Services, sistemas CMS / Commerce, APIs de terceiros, etc.) • Experiência com consumo e criação de APIs RESTful. • Nível avançado de inglês. Se você estiver interessado, clique aqui e inscreva-se: https://lnkd.in/dJDfiFz#JobSearch #Vuejs &#39;",,,
338,bairesdev,,2020-11-04,Outsourcing software developers allows organizations to develop high-quality software products in an efficient way. BairesDev has years of experience delivering unmatched results with the Top 1% IT Talent.https://lnkd.in/egZEppr',35,0,0,,linkedin,en,Os desenvolvedores de software de terceirização permitem que as organizações desenvolvam produtos de software de alta qualidade de maneira eficiente. A BairesDev tem anos de experiência na entrega de resultados incomparáveis com o Top 1% de Talento de TI.https: //lnkd.in/egZEppr &#39,,,
340,bairesdev,,2020-11-04,Cloud Computing can help organizations drive innovation and business transformation by increasing business agility while lowering costs and reducing IT complexity. Trust on our complete and integrated Cloud services to reap all of its benefits.https://lnkd.in/edzkJen',21,0,0,,linkedin,en,"A computação em nuvem pode ajudar as organizações a impulsionar a inovação e a transformação dos negócios, aumentando a agilidade dos negócios e, ao mesmo tempo, reduzindo custos e a complexidade de TI. Confie em nossos serviços de nuvem completos e integrados para colher todos os seus benefícios.https: //lnkd.in/edzkJen &#39;",,,
49,bairesdev,,2020-12-04,"Our working methodology allows us to achieve our time to market while also keeping attrition levels low, creating an environment for success. Follow Lucas Hendrich, our CTO for North America, as he explains our robust, distributed model of working.#DistributedModel #Talent #SmartWorking'",31,1,1576,"#DistributedModel, #Talent, #SmartWorking'",linkedin,en,"Nossa metodologia de trabalho nos permite atingir nosso tempo de lançamento no mercado e, ao mesmo tempo, manter baixos os níveis de atrito, criando um ambiente de sucesso. Siga Lucas Hendrich, nosso CTO para a América do Norte, enquanto ele explica nosso modelo de trabalho robusto e distribuído. # DistributedModel #Talent #SmartWorking &#39;",,,
58,bairesdev,,2020-12-04,"""Our employees' stories inspire us. Discover how Carolina found the perfect balance in BairesDev achieving professional goals while accomplishing her personal dream of traveling around the world.2020 has been a tough year for traveling and relocation opportunities, but we look forward to going back to normal and doing it soon!#Employee #Testimonials""",39,2,1265,"#Employee, #Testimonials""",linkedin,en,"&quot;As histórias dos nossos funcionários inspiram-nos. Descubra como Carolina encontrou o equilíbrio perfeito na BairesDev para alcançar objetivos profissionais e realizar o seu sonho pessoal de viajar pelo mundo. 2020 tem sido um ano difícil para viagens e oportunidades de relocalização, mas estamos ansiosos para voltar ao normal e em breve! #Employee #Testemunhos &quot;",,,
83,bairesdev,,2020-12-04,"""At BairesDev, we are driven by the Top 1% of IT Talent to power the digital acceleration of businesses worldwide. Thanks to our distributed approach to software development, we are able to build Autonomous Delivery Teams that match the particular needs of your project and give you a competitive edge in your industry. Here's how it works.#AutonomousTeams #Talent""",58,0,1582,"#AutonomousTeams, #Talent""",linkedin,en,"&quot;Na BairesDev, somos impulsionados pelo Top 1% de talentos de TI para impulsionar a aceleração digital de negócios em todo o mundo. Graças à nossa abordagem distribuída para o desenvolvimento de software, somos capazes de construir equipes de entrega autônoma que atendem às necessidades específicas do seu projeto e dar a você uma vantagem competitiva em seu setor. É assim que funciona. # AutonomousTeams #Talent &quot;",,,
108,bairesdev,,2020-12-04,"Quality Assurance isn’t a new topic for most business leaders. However, it never hurts to repolish your knowledge every now and then—especially if you are starting your digital acceleration journey. Learn more in this new article by Edward ""E.B."" Batten: https://lnkd.in/dAMiReG#DigitalAcceleration #QA'",30,0,0,"#DigitalAcceleration, #QA'",linkedin,en,"Garantia de qualidade não é um tópico novo para a maioria dos líderes de negócios. No entanto, nunca é demais repolir seu conhecimento de vez em quando - especialmente se você estiver iniciando sua jornada de aceleração digital. Saiba mais neste novo artigo de Edward &quot;EB&quot; Batten: https://lnkd.in/dAMiReG#DigitalAcceleration #QA &#39;",,,
109,bairesdev,,2020-12-04,"""In this new article, Luis Paiva, BairesDev's Head of Client Services, lays out the fundamentals of how the business workplace will change in the short-term. Read more here: https://lnkd.in/dQq3fP9#Technology #COVID""",28,0,0,"#Technology, #COVID""",linkedin,en,"&quot;Neste novo artigo, Luis Paiva, Chefe de Serviços ao Cliente da BairesDev, expõe os fundamentos de como o ambiente de trabalho empresarial irá mudar a curto prazo. Leia mais aqui: https://lnkd.in/dQq3fP9#Technology #COVID&quot;",,,
110,bairesdev,,2020-12-04,"There’s no doubt that Java will always have a reserved spot in the heart of every back-end developer. In this new article, James Miller writes about the best Java Testing Frameworks for enterprises. Check it out here: https://lnkd.in/dXtXGBc#Java #Testing #Frameworks'",22,0,0,"#Java, #Testing, #Frameworks'",linkedin,en,"Não há dúvida de que Java sempre terá um lugar reservado no coração de cada desenvolvedor de back-end. Neste novo artigo, James Miller escreve sobre os melhores Java Testing Frameworks para empresas. Confira aqui: https://lnkd.in/dXtXGBc#Java #Testing #Frameworks &#39;",,,
111,bairesdev,,2020-12-04,"PHP remains a top choice for big projects that require a robust end-to-end infrastructure. Follow Diego Espada, Head of PMO at BairesDev, as he the intricacies of using PHP at the enterprise level: https://lnkd.in/dnexfrc#PHP #Development'",32,0,0,"#PHP, #Development'",linkedin,en,"PHP continua a ser a principal escolha para grandes projetos que requerem uma infraestrutura ponta a ponta robusta. Acompanhe Diego Espada, chefe de PMO da BairesDev, como ele explica os meandros do uso de PHP no nível empresarial: https://lnkd.in/dnexfrc#PHP #Development &#39;",,,
112,bairesdev,,2020-12-04,"""When you need to scale out and up, you'll need a solid core of developers on your side to help you move forward. Follow Sinan Ata, BairesDev's VP of Talent Acquisition, as he talks about the key traits to look for in developers for the upcoming year: https://lnkd.in/d2Asg_Y#Developers #Talent""",35,0,0,"#Developers, #Talent""",linkedin,en,"&quot;Quando você precisar expandir e aumentar, precisará de um núcleo sólido de desenvolvedores do seu lado para ajudá-lo a seguir em frente. Siga Sinan Ata, vice-presidente de aquisição de talentos da BairesDev, enquanto ele fala sobre as principais características a serem procuradas nos desenvolvedores para o próximo ano: https://lnkd.in/d2Asg_Y#Developers #Talent &quot;",,,
113,bairesdev,,2020-12-04,"In this new edition of the Forbes Technology Council, Nacho De Marco shares his thoughts on Edge Computing, one of the most recent disruptive technologies that will play a major role in 2021. Read the full article here: https://lnkd.in/dmR4ABU'",16,0,0,,linkedin,en,"Nesta nova edição do Forbes Technology Council, Nacho De Marco compartilha suas idéias sobre Edge Computing, uma das tecnologias disruptivas mais recentes que desempenhará um papel importante em 2021. Leia o artigo completo aqui: https://lnkd.in/ dmR4ABU &#39;",,,
116,bairesdev,,2020-12-04,"""Today, real estate agencies are going through a digital acceleration process that’s highly dynamic and that will bring numerous changes to how we rent or buy properties. Follow Damian Scalerandi, BairesDev's VP of Operations, as he revises the most impactful technologies reshaping the industry: https://lnkd.in/d_-NpHF#RealEstate #DigitalAcceleration""",20,0,0,"#RealEstate, #DigitalAcceleration""",linkedin,en,"&quot;Hoje, as agências imobiliárias estão passando por um processo de aceleração digital altamente dinâmico e que trará inúmeras mudanças na forma como alugamos ou compramos propriedades. Siga Damian Scalerandi, VP de Operações da BairesDev, enquanto ele revisa as tecnologias mais impactantes que remodelam o setor: https://lnkd.in/d_-NpHF#RealEstate #DigitalAcceleration &quot;",,,
120,bairesdev,,2020-12-04,"The pandemic has pushed all industries towards digital acceleration, and marketers everywhere have increasingly adopted new technologies to meet the demands of the post-pandemic world. Learn more about the future of MarTech (aka marketing technology) in this article by Diego Espada, Head of PMO at BairesDev: https://lnkd.in/dQWvV7b#MarTech #Technology'",29,0,0,"#MarTech, #Technology'",linkedin,en,"A pandemia empurrou todas as indústrias para a aceleração digital, e os profissionais de marketing em todos os lugares têm adotado cada vez mais novas tecnologias para atender às demandas do mundo pós-pandemia. Saiba mais sobre o futuro da MarTech (também conhecida como tecnologia de marketing) neste artigo de Diego Espada, chefe do PMO da BairesDev: https://lnkd.in/dQWvV7b#MarTech #Technology &#39;",,,
121,bairesdev,,2020-12-04,"Node.js is an incredibly important piece of the enterprise development puzzle. In this new article, Emma White, Business Development Manager at BairesDev, takes a deeper look into this technology and why it might be perfect for your business.Read more: https://lnkd.in/dmzU5i4#JavaScript #Nodejs'",27,1,0,"#JavaScript, #Nodejs'",linkedin,en,"O Node.js é uma peça extremamente importante do quebra-cabeça do desenvolvimento corporativo. Neste novo artigo, Emma White, Gerente de Desenvolvimento de Negócios da BairesDev, dá uma olhada mais profunda nesta tecnologia e por que ela pode ser perfeita para o seu negócio. Leia mais: https://lnkd.in/dmzU5i4#JavaScript #Nodejs &#39;",,,
129,bairesdev,,2020-12-04,"Right now is the best time to arm your company with new, powerful, and cost-efficient tools—and artificial intelligence is one of the most popular ones. In this new article, Chris Taylor, Business Development Manager at BairesDev, takes a closer look at how businesses can implement AI solutions today.Find out more: https://lnkd.in/eny63D4#AI #Business'",9,0,0,"#AI, #Business'",linkedin,en,"Agora é o melhor momento para equipar sua empresa com ferramentas novas, poderosas e econômicas - e a inteligência artificial é uma das mais populares. Neste novo artigo, Chris Taylor, gerente de desenvolvimento de negócios da BairesDev, examina mais de perto como as empresas podem implementar soluções de IA hoje. Saiba mais: https://lnkd.in/eny63D4#AI #Business &#39;",,,
