id,company,post_title,post_date,post_text,post_text_pt,post_likes,post_comments,post_hashtags,assunto,modelo,tipo
258,bairesdev,,2020-06-22,Welcome to our newest team members!Leonardo M. - Marcos E. - Laura Amaya Torres - Ben Castillo - Cesar Oliveira#NewTeam',Welcome to our newest team members!Leonardo M. - Marcos E. - Laura Amaya Torres - Ben Castillo - Cesar Oliveira#NewTeam',394,28,#NewTeam',Variados,,
259,bairesdev,,2020-06-22,"""Our 10+ years experience working remotely with distributed teams has helped us establish a unique workflow. In these unprecedented times, we are grateful that this allows us to keep operations up and running in the face of this pandemic. Check out Andy Horvitz's, Vice President of Client Engagement, home office space.#WorkFromHome #HomeOffice #BusinessAsUsualAtBD""","&quot;Nossos mais de 10 anos de experiência trabalhando remotamente com equipes distribuídas nos ajudaram a estabelecer um fluxo de trabalho único. Nestes tempos sem precedentes, somos gratos por isso nos permitir manter as operações em pleno funcionamento em face desta pandemia. Confira Andy Horvitz, vice Presidente de engajamento do cliente, espaço de escritório em casa. # WorkFromHome #HomeOffice #BusinessAsUsualAtBD &quot;",285,11,"#WorkFromHome, #HomeOffice, #BusinessAsUsualAtBD""",Variados,,
260,bairesdev,,2020-06-22,"""Our expertise in smart working methodologies has helped us to work with the best talent across the globe. Today, in the face of this health crisis, we are happy this unique combination of remote working and distributed teams allows us to continue business as usual, closely supporting our clients. Take a look at Guillermo Carreras's, Director of Delivery, home office!#WorkFromHome #HomeOffice #BusinessAsUsualAtBD""","&quot;Nossa experiência em metodologias de trabalho inteligentes nos ajudou a trabalhar com os melhores talentos em todo o mundo. Hoje, em face desta crise de saúde, estamos felizes que esta combinação única de trabalho remoto e equipes distribuídas nos permite continuar os negócios normalmente, apoiando de perto nossos clientes. Dê uma olhada em Guillermo Carreras, Diretor de Entrega, escritório em casa! #WorkFromHome #HomeOffice #BusinessAsUsualAtBD &quot;",274,8,"#WorkFromHome, #HomeOffice, #BusinessAsUsualAtBD""",Variados,,
262,bairesdev,,2020-06-22,"The IoT is making the world a more connected place. Leverage these cutting edge technologies to grow, executed by the Top 1% IT Talent. Explore our IoT approach at the link: https://lnkd.in/dhdt_Ab'","A IoT está tornando o mundo um lugar mais conectado. Aproveite essas tecnologias de ponta para crescer, executadas pelo Top 1% IT Talent. Explore nossa abordagem IoT no link: https://lnkd.in/dhdt_Ab &#39;",66,0,,IOT,,
263,bairesdev,,2020-06-22,"Choosing the right IT Staffing partner can be a bit challenging. Although there are several aspects to take into consideration, the end goal is to find a partner able to identify all of your staffing needs and provide customized solutions for each of them. Learn more about how to find the right partner by clicking the link: https://lnkd.in/dJhmiuR'","Escolher o parceiro de equipe de TI certo pode ser um pouco desafiador. Embora haja vários aspectos a serem considerados, o objetivo final é encontrar um parceiro capaz de identificar todas as necessidades de sua equipe e fornecer soluções personalizadas para cada uma delas. Saiba mais sobre como encontrar o parceiro certo clicando no link: https://lnkd.in/dJhmiuR &#39;",79,1,,IOT,,
60,bairesdev,,2020-05-23,Nacho De Marco has posted a new article on LinkedIn analyzing the effects of the Coronavirus on office workspaces. Check it out here: https://lnkd.in/eK2Kf7H#WorkSpaces #Coronavirus',Nacho De Marco postou um novo artigo no LinkedIn analisando os efeitos do Coronavirus em escritórios. Confira aqui: https://lnkd.in/eK2Kf7H#WorkSpaces #Coronavirus &#39,68,1,"#WorkSpaces, #Coronavirus'",Digital Marketing,artigo,
163,bairesdev,,2020-05-23,"""In this article, Damian Scalerandi, BairesDev's VP of Operations, analyzes how to improve remote team performance: https://lnkd.in/grsuF9i#RemoteTeams #Productivity""","&quot;Neste artigo, Damian Scalerandi, vice-presidente de operações da BairesDev, analisa como melhorar o desempenho da equipe remota: https://lnkd.in/grsuF9i#RemoteTeams #Productivity&quot;",102,4,"#RemoteTeams, #Productivity""",Digital Marketing,artigo,
168,bairesdev,,2020-05-23,Nacho De Marco has participated in a new edition of the Forbes Tech Council analyzing how times of crisis affect the way we work. Check it out here: https://lnkd.in/ewZAUx9',Nacho De Marco participou de uma nova edição do Forbes Tech Council analisando como os tempos de crise afetam a forma como trabalhamos. Confira aqui: https://lnkd.in/ewZAUx9 &#39,66,1,,Variados,,
170,bairesdev,,2020-05-23,"""Jeff Moore, BairesDev's Sales Executive, writes about AI & digital transformation. Check it out here: https://lnkd.in/e_TgJ9H#ArtificialIntelligence #DigitalTransformation #AI""","&quot;Jeff Moore, executivo de vendas da BairesDev, escreve sobre IA e transformação digital. Confira aqui: https://lnkd.in/e_TgJ9H#ArtificialIntelligence #DigitalTransformation #AI&quot;",68,0,"#ArtificialIntelligence, #DigitalTransformation, #AI""",Variados,,
180,bairesdev,,2020-05-23,"Remote work and distributed teams have been an essential part of our business methodology since our beginnings. Today the current crisis has forced businesses across all industries to catch up with that smarter way of working.Now, more than ever, we rely on more than a decade of expertise in smart working to continue business as usual, collaborating closely with all of our teams and fully supporting our clients in times of need.In this article from The Verge, Mark Zuckerberg talks about the perks of embracing a remote workplace, including increased productivity, diversity, and access to a wider talent pool.Check out the article here! https://lnkd.in/dQrKsGh#RemoteWork #SmartWorking #BusinessAsUsualAtBD'","Trabalho remoto e equipes distribuídas têm sido uma parte essencial de nossa metodologia de negócios desde o nosso início. Hoje, a crise atual forçou as empresas de todos os setores a se atualizarem com essa maneira mais inteligente de trabalhar. Agora, mais do que nunca, contamos com mais de uma década de experiência em trabalho inteligente para continuar os negócios normalmente, colaborando de perto com todos os nossos equipes e suporte total aos nossos clientes em momentos de necessidade. Neste artigo do The Verge, Mark Zuckerberg fala sobre as vantagens de adotar um local de trabalho remoto, incluindo maior produtividade, diversidade e acesso a um pool de talentos mais amplo. Confira o artigo aqui! https://lnkd.in/dQrKsGh#RemoteWork #SmartWorking #BusinessAsUsualAtBD &#39;",131,4,"#RemoteWork, #SmartWorking, #BusinessAsUsualAtBD'",Variados,artigo,
261,bairesdev,,2020-05-23,"""We are experts in remote working, and we are happy this has helped us maintain our usual workflow when facing the current health crisis. With globally distributed teams, our operations can continue with normalcy while we cater to our clients' needs. Lorena Albaretto, Global Account Manager, shares her home office arrangement.#WorkFromHome #HomeOffice #BusinessAsUsualAtBD""","“Somos especialistas em trabalho remoto e estamos felizes por isso ter nos ajudado a manter nosso fluxo de trabalho usual diante da atual crise de saúde. Com equipes distribuídas globalmente, nossas operações podem continuar com normalidade enquanto atendemos às necessidades de nossos clientes. Lorena Albaretto, Gerente de contas globais, compartilha seu arranjo de escritório em casa. # WorkFromHome #HomeOffice #BusinessAsUsualAtBD &quot;",478,9,"#WorkFromHome, #HomeOffice, #BusinessAsUsualAtBD""",Variados,,
264,bairesdev,,2020-05-23,Welcome aboard!John Godoi - Alberto Muñoz - Leonardo Dalmina - Zoilo Granda - Kari Finnilä#NewTeam',Welcome aboard!John Godoi - Alberto Muñoz - Leonardo Dalmina - Zoilo Granda - Kari Finnilä#NewTeam',354,17,#NewTeam',Variados,,
265,bairesdev,,2020-05-23,"""Our Chief R&D Officer was selected as Women of the Year by The Stevie Awards, one of America's most relevant business Awards. This recognition speaks volumes about Rocio's long trajectory at BairesDev, her hard work leading top talented teams with innovative systems and methodologies, and her commitment to the company's mission. Congratulations, Rocío Belfiore!Learn more about this award on our blog: https://lnkd.in/dYcbEmV#Recognition #Achievement""","&quot;Nossa Diretora de P&amp;D foi selecionada como Mulheres do Ano pelo The Stevie Awards, um dos prêmios de negócios mais relevantes da América. Este reconhecimento fala muito sobre a longa trajetória da Rocio na BairesDev, seu trabalho árduo liderando equipes talentosas com sistemas e metodologias inovadoras, e seu compromisso com a missão da empresa. Parabéns, Rocío Belfiore! Saiba mais sobre este prêmio em nosso blog: https://lnkd.in/dYcbEmV#Recognition #Achievement &quot;",374,26,"#Recognition, #Achievement""",Variados,,
266,bairesdev,,2020-05-23,Welcome to our newest team members!Angel Claudio Salas Olórtegui - Carlos Alberto García - Lima Neto - Margarita Carbajal - Alexis Ibarra#NewTeam',Bem-vindos aos mais novos membros da nossa equipe Angel Claudio Salas Olórtegui - Carlos Alberto García - Lima Neto - Margarita Carbajal - Alexis Ibarra # NewTeam &#39,288,11,#NewTeam',Trabalho Remoto,,
267,bairesdev,,2020-05-23,"We invite you to take a look at our new guide, Strategic thinking in times of need, with advice on the best business practices to consider during this pandemic: https://lnkd.in/dgnDDxp#COVID #Business'","Convidamos você a dar uma olhada em nosso novo guia, Pensamento estratégico em tempos de necessidade, com conselhos sobre as melhores práticas de negócios a serem consideradas durante esta pandemia: https://lnkd.in/dgnDDxp#COVID #Business &#39;",114,1,"#COVID, #Business'",Conteúdo Técnico,,
268,bairesdev,,2020-05-23,"""We have been mastering remote working for more than 10 years. In the face of this health crisis, we are grateful this has enabled us to continue operating normally through our distributed teams, consistently engaging with our client's needs. Here, Loli Bouilhol, Head of Recruiting, shows us her workspace.#WorkFromHome #HomeOffice #BusinessAsUsualAtBD""","“Há mais de 10 anos dominamos o trabalho remoto. Diante dessa crise de saúde, somos gratos por isso ter nos permitido continuar operando normalmente por meio de nossas equipes distribuídas, engajando-se de forma consistente com as necessidades de nossos clientes. Aqui, Loli Bouilhol, Chefe de Recrutamento, nos mostra seu espaço de trabalho. # WorkFromHome #HomeOffice #BusinessAsUsualAtBD &quot;",319,4,"#WorkFromHome, #HomeOffice, #BusinessAsUsualAtBD""",Variados,,
269,bairesdev,,2020-05-23,"""With vast experience in smart working methodologies, we are more than prepared to continue operating amidst the pandemic. Our remote distributed teams can maintain their usual workflows supporting our partner's needs. Here is Agustin Coria, Business Development Director, working from his home office space!#WorkFromHome #HomeOffice #BusinessAsUsualAtBD""","&quot;Com uma vasta experiência em metodologias de trabalho inteligentes, estamos mais do que preparados para continuar operando em meio à pandemia. Nossas equipes remotas distribuídas podem manter seus fluxos de trabalho habituais para atender às necessidades de nossos parceiros. Aqui está Agustin Coria, Diretor de Desenvolvimento de Negócios, trabalhando em seu escritório doméstico ! #WorkFromHome #HomeOffice #BusinessAsUsualAtBD &quot;",185,6,"#WorkFromHome, #HomeOffice, #BusinessAsUsualAtBD""",Variados,,
270,bairesdev,,2020-05-23,We are committed to supporting our clients in times of need and maintaining business operations as usual. Smart working culture is deeply embedded in our core values proving to be highly beneficial in times of disruption. Follow the link to find out how we leverage our remote working experience during the crisis.https://lnkd.in/enJ_WgK',"Temos o compromisso de apoiar nossos clientes em momentos de necessidade e manter as operações comerciais normalmente. A cultura de trabalho inteligente está profundamente enraizada em nossos valores fundamentais, provando ser altamente benéfica em tempos de interrupção. Siga o link para descobrir como aproveitamos nossa experiência de trabalho remoto durante a crise.https: //lnkd.in/enJ_WgK &#39;",89,0,,Variados,,
271,bairesdev,,2020-05-23,"""Leveraging smart working methodologies is ingrained in BairesDev's core culture since its beginnings. Today, working remotely with distributed teams has proven to be essential to continue business as usual in these unprecedented times, thoroughly supporting our clients. María Eugenia Fiore, HRBP Manager, presents her home office space, check it out!#WorkFromHome #HomeOffice #BusinessAsUsualAtBD""","“O aproveitamento de metodologias de trabalho inteligentes está enraizado na cultura central da BairesDev desde o seu início. Hoje, trabalhar remotamente com equipes distribuídas provou ser essencial para continuar os negócios como de costume nestes tempos sem precedentes, apoiando integralmente nossos clientes. María Eugenia Fiore, Gerente de HRBP, apresenta o espaço do escritório em casa dela, dê uma olhada! #WorkFromHome #HomeOffice #BusinessAsUsualAtBD &quot;",297,4,"#WorkFromHome, #HomeOffice, #BusinessAsUsualAtBD""",Variados,,
272,bairesdev,,2020-05-23,Welcome aboard!Gabriel Paschoal Vicente - Marcos B. - Fabricio Silva Braga - Nicolas Gil Bazzani - Martha Guillen#NewTeam',Welcome aboard!Gabriel Paschoal Vicente - Marcos B. - Fabricio Silva Braga - Nicolas Gil Bazzani - Martha Guillen#NewTeam',333,25,#NewTeam',Variados,,
273,bairesdev,,2020-05-23,Our Dedicated Teams deliver end-to-end technology solutions that immediately add value to your business. These teams work autonomously and provide progress reports as requested.https://lnkd.in/e-_xHSk',Nossas equipes dedicadas oferecem soluções de tecnologia ponta a ponta que imediatamente agregam valor ao seu negócio. Essas equipes trabalham de forma autônoma e fornecem relatórios de progresso conforme solicitado.https: //lnkd.in/e-_xHSk &#39,121,1,,Variados,,
