id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin,language,
277,globant,,2021-01-03,"FAÇA PARTE DA NOSSA EQUIPE! 🤩 Aprenda Salesforce e comece sua carreira profissional nos projetos mais desafiadores. O curso é feito online. É NECESSÁRIO ter experiência com .Net ou Java, ter um nível intermediário de inglês e disponibilidade em tempo integral para o treinamento.Registre-se aqui  👉  http://bit.ly/3aeM6G4#Salesforce #Brasil #Globant #GlobantAcademy'",15,4,0,"#Salesforce, #Brasil, #Globant, #GlobantAcademy'",linkedin,pt,
278,globant,,2021-01-03,"Climate change and environmental sustainability represent some of the greatest challenges for business leaders. The Sustainable Business Studio was launched to provide organizations with the knowledge and expertise to be ready for the green economy. 🌎 In this interview with Elena Morettini, Sustainable Business Studio Director at @Globant, she talked about the new studio, the importance of #Sustainability,  and the future impact of digital technology on the planet. Learn more about her vision for the studio, how Globant is helping businesses take a new approach to sustainability and the role of digital technologies in helping companies thrive in today’s new green economy. To read the whole interview, click here:  https://bit.ly/3ame7LS 👉 To learn more & get in touch with us, visit https://bit.ly/3r3zk3k'",142,4,0,"#Sustainability,",linkedin,en,
282,globant,,2021-01-03,"""Coding for Climate: The convergence between digitalization and sustainability📆 December 22⌚ 3pm GMT | 4pm CET✏️ Register here!  http://bit.ly/2Wpik9sDon't miss the #webinar Coding for Climate, where Elena Morettini, our Director of Sustainable Business Studio, will share the keys to achieving sustainable organizational fitness and staying ahead of the markets.#BeKind #SustainableBusiness #BeKindtothePlanet #SustainableOrganizations""",85,1,0,"#webinar, #BeKind, #SustainableBusiness, #BeKindtothePlanet, #SustainableOrganizations""",linkedin,en,
293,globant,,2021-01-03,"We are excited to announce the acquisition of Bluecap Management Consulting, a specialized consultancy firm that leverages advanced analytics to develop new business models for financial institutions.With this acquisition, we aim to reinforce our leading position in transforming organizations while we continue expanding our operations in Europe. Welcome to the Globant family, Bluecap!Read more 👉 http://bit.ly/3h2Ro98'",965,13,0,,linkedin,en,
295,globant,,2021-01-03,"2020 saw the speed of change increase by factors none could have expected back in January. So what will we see in 2021? 🤔 In this report, Globant’s top executives weigh in with five key predictions for the next 12 months and beyond. 📝 Download the report!  👉 http://bit.ly/384gL6h#Predictions2021 #StayRelevant #Tech #DigitalTransformation #innovation #businessmodels #workculture #organizations #futureofwork'",191,0,0,"#Predictions2021, #StayRelevant, #Tech, #DigitalTransformation, #innovation, #businessmodels, #workculture, #organizations, #futureofwork'",linkedin,en,
296,globant,,2021-01-03,"""Where do #digitalization and #sustainability converge? Don't miss the #webinar Coding for Climate, where Elena Morettini, our Director of Sustainable Business Studio, will share the keys to achieving sustainable organizational fitness and staying ahead of the markets.Register here! 👉 http://bit.ly/2Wpik9s📆 December 22⌚️3pm GMT | 4pm CET#BeKind #SustainableBusiness #BeKindtotheplanet #SustainableOrganizations""",83,0,0,"#digitalization, #sustainability, #webinar, #BeKind, #SustainableBusiness, #BeKindtotheplanet, #SustainableOrganizations""",linkedin,en,
300,globant,,2021-01-03,"Hoy estamos orgullosos de presentar Globant Emerald Team, nuestro equipo de #eSports con el que daremos nuestros primeros pasos en la #LigaMasterFlow de League Of Legends. Somos apasionados por los videojuegos desde el primer día. Hoy elegimos competir con profesionalismo, inclusión y trabajo en equipo. We are ready for the game. GET ready!  ⚡ 🎮⚡Twitter 👉 https://bit.ly/34cqfLoInstagram 👉 https://bit.ly/34c654sFacebook 👉 https://bit.ly/3aceoRGTwitch 👉 https://bit.ly/37gPU7FYouTube 👉 https://bit.ly/3gOBhvr#GETReady #GETintheGame #LeagueOfLegends #Gaming #eSports #games'",640,23,0,"#eSports, #LigaMasterFlow, #GETReady, #GETintheGame, #LeagueOfLegends, #Gaming, #eSports, #games'",linkedin,es,
301,globant,,2021-01-03,"La inteligencia artificial llegó para complementar al ser humano, no para reemplazarlo.  No podés perderte del evento de mañana organizado por Globant y lanacion.com en el que hablaremos sobre La Humanización del desarrollo tecnológico, con speakers de primer nivel como Nicolas Kaplun, General Manager de Globant Latinoamérica, Haldo Spontón, Head of AI Development Globant, Sabina A. Schneider, Chief Solutions Officer Globant, Tomás Balmaceda, filósofo, Martina Rua, periodista especializada en innovación, y muchos más. Podés registrarte gratis y seguir el streaming desde tu casa 👉 https://bit.ly/3nnG5uc📅 Martes 15/12 10 hs (AR)'",132,1,0,,linkedin,es,
302,globant,,2021-01-03,"🔥 ¡HOY! La Final, no siempre es el final  🔥Este fin de semana fue el cierre de la #FlowFiReLEAGUE con una final increíble. Únete hoy a este evento y conoce insights sobre el desenlace de la liga de la mano de expertos en el desarrollo de videojuegos 🎮. Tendrás un recorrido único por la parte técnica del #CSGO. Regístrate aquí para vivir una experiencia VIP 👉  https://bit.ly/39GLJDP  ¡Cupos limitados!'",25,0,0,"#FlowFiReLEAGUE, #CSGO.",linkedin,es,
309,globant,,2021-01-03,Interested in a code confession? Then do this survey 👇',6,1,0,,linkedin,en,
310,globant,,2021-01-03,¿Te interesa el mundo de la #Analítica web? 💻 ¿Quieres perfeccionarte para armar #dashboards interactivos útiles y eficientes con #DataStudio?💥 ¿Te gustaría saber cómo lo hacemos en Globant?¡Ven a nuestro workshop online sobre #marketing #datavisualization con #googledatastudio! Puedes inscribirte acá 👉 https://bit.ly/2JCo4tx#MarketingDigital #DataViz #Analytics #GoogleAnalytics #DigitalAnalytics #measurewhatmatters #measurementtools',212,3,0,"#Analítica, #dashboards, #DataStudio?💥, #marketing, #datavisualization, #googledatastudio!, #MarketingDigital, #DataViz, #Analytics, #GoogleAnalytics, #DigitalAnalytics, #measurewhatmatters, #measurementtools'",linkedin,es,
340,globant,,2021-01-03,"We are excited to introduce our Sustainable Business Studio, led by Elena Morettini. Our new studio operates at the intersection of digital technology and sustainability, bringing together new expertise and capabilities to our clients. We believe that this is a huge step towards building sustainable organizations and creating a better world.Learn more & get in touch with us: http://bit.ly/3nrVJF6#BeKind #SustainableBusiness #Sustainability #BeKindtotheplanet #SustainableOrganizations'",366,64,0,"#BeKind, #SustainableBusiness, #Sustainability, #BeKindtotheplanet, #SustainableOrganizations'",linkedin,en,
14,hexacta,,2021-01-03,"Here are seven warning signs to check within your business. Find out if you should switch to outsourcing and avoid losing money, time, and effort for having an in-house software development team. Read the article here: https://lnkd.in/eYMdbS8'",8,0,0,,linkedin,en,
15,hexacta,,2021-01-03,Success depends in large part on the ability to offer the user of a technological solution a pleasant experience. Here are the 7 deadly sins of UX UI design you must avoid to triumph with your business. #uxui #uxresearch You can also read our Blog Post here: https://lnkd.in/e2qsPMm',13,0,0,"#uxui, #uxresearch",linkedin,en,
34,hexacta,,2021-01-03,"""2020 has been a challenging year but that hasn't stopped us. We Work As One!""",35,0,0,,linkedin,en,
35,hexacta,,2021-01-03,"When your business needs a technological solution, you have to decide whether to hire a generalist development company or a domain specialist. If you want your solution to be adjusted to your business needs, then a generalist one is the best option. Watch the video and find the reasons why! #softwarecompany #softwaredev'",7,0,0,"#softwarecompany, #softwaredev'",linkedin,en,
42,hexacta,,2021-01-03,"In this video, we show you 5 signs that could tell you NOW is the right moment for adopting a software development solution for your business! #softwaredevelopmentTo see the entire article click here: https://lnkd.in/dFyachD'",7,0,0,#softwaredevelopmentTo,linkedin,en,
43,hexacta,,2021-01-03,"The adoption of Artificial Intelligence in businesses continues down the path of growth. Here, our PM, Manuel Perez Vega,  takes a quick look at some successful examples and case studies that have implemented #AI in a smart way.'",12,0,0,#AI,linkedin,en,
49,hexacta,,2021-01-03,"If you want to learn more about #DevOps and why you need it, download our White Paper and get to know more about this practice that brings software development and software operations together in order to deliver better results.'",13,0,0,#DevOps,linkedin,en,
55,hexacta,,2021-01-03,"In this recent article of the HAT Team, we talk about Snowflake data sharing, a powerful yet simple feature that enables account-to-account sharing of data. Don’t miss it! #datasharingg #cloud'",7,0,0,"#datasharingg, #cloud'",linkedin,en,
75,hexacta,,2021-01-03,Hexacta wishes you Happy Holidays and a great 2021!',32,0,0,,linkedin,en,
14,mxenabled,,2021-01-03,"Join us for 1 hour TODAY 12/15 for the MX Visionaries Forum with Matthew McConaughey register anytime: https://lnkd.in/ggJJUv5 As we take a moment to reset from 2020 chaos, it’s time to turn the challenges we currently face into new opportunities for 2021.Two visionary leaders will share their stories & successes — their #greenlight moments — that have helped them push boundaries, redefine what’s possible, & achieve the vision they’ve set out to accomplish.⇾ Actor, producer & author #MatthewMcConaughey will share his stories of successes & failures, & the lessons along the way that taught him how to find joy & meaning in his life. Together, we’ll dive into insights & inspirations from his new book, #Greenlights.⇾ Next, join Brandon Dewitt, Co-founder & CTO of MX as he shares his fascinating journey of how stage 4 cancer ignited his passion to build impactful solutions that move the financial industry forward.We hope to inspire you to think bigger & act more boldly. You’ll leave with new confidence, knowing that the yellows & reds eventually turn green too.Save your seat → mx.com/visionaries'",7,0,0,"#greenlight, #MatthewMcConaughey, #Greenlights.⇾",linkedin,en,
29,mxenabled,,2021-01-03,Our annual #MXGives may look a little different this year but the MX team continues to show up and give back.',12,0,0,#MXGives,linkedin,en,
39,mxenabled,,2021-01-03,"You’ve likely heard the old adage doing well by doing good. A phrase often attributed to Benjamin Franklin, it suggests that there are alternative paths to create a win-win for all stakeholders — and this is especially true for the financial services industry now inundated with a host of external challengers with, perhaps, very different objectives in mind. What if the power of data could be used to create broader economic stability rather than selling ads? What if our business model evolved to leverage data purely to promote financial wellness for every customer we are privileged to serve? What if every piece of financial data became a new marker toward deeper systemic financial success across our communities, across our global society? This way we align the goals of the consumer and business with that of the financial institution — through positive financial outcomes.   This is the financial industry’s last, lone superpower: purpose. Read the latest from the Unconventional Ventures team in partnership with MX.  #financialservices #finserv #banking #data #fintech'",6,0,0,"#financialservices, #finserv, #banking, #data, #fintech'",linkedin,en,
42,mxenabled,,2021-01-03,"""🎬  Good news, we've released the on-demand videos from an inspiring session with #MatthewMcConaughey at the MX Visionaries Forum. As word has gotten out from the thousands of live attendees - we've had many requests to watch the recording, so now's your chance - but hurry, on-demand is only available until 12/22/20.Request access: https://lnkd.in/gYMUPVx #greenlight #greenlights #greenlightsbook #visionaries #inspiring""",94,7,4008,"#MatthewMcConaughey, #greenlight, #greenlights, #greenlightsbook, #visionaries, #inspiring""",linkedin,en,
