id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin,,,
138,fcamara-consulting-&-training,,2020-04-23,É difícil se manter produtivo com tanta interferência em casa né? Mas será que este é o problema mesmo? Nosso consultor Renan Bairos conta um pouquinho de como está sendo sua experiência e como realiza sua gestão do tempo. Confere o conteúdo elaborado pelo nosso #SangueLaranja 🚀#SejaSangueLaranja #GrupoFCamara #GestaodoTempo #HomeOffice #WorkFromHome https://lnkd.in/gUMrZw2',16,0,0,"#SangueLaranja, #SejaSangueLaranja, #GrupoFCamara, #GestaodoTempo, #HomeOffice, #WorkFromHome",linkedin,,,
210,fcamara-consulting-&-training,,2020-04-23,"E agora? Com essa pandemia, como irá funcionar o Programa de Formação? Iremos te explicar tudo nessa live que vai acontecer na quinta-feira, dia 14, às 18h! 🚀Além disso, nossos #SangueLaranja, que participaram em edições anteriores, irão compartilhar experiências que tiveram durante o processo.Link -> https://lnkd.in/eqGSuhf#fcamara #grupofcamara #sanguelaranja #proudoforange #programadeformacao #adistancia #ficaemcasa #juntosadistância'",20,1,0,"#SangueLaranja,, #fcamara, #grupofcamara, #sanguelaranja, #proudoforange, #programadeformacao, #adistancia, #ficaemcasa, #juntosadistância'",linkedin,,,
213,fcamara-consulting-&-training,,2020-04-23,"Vamos falar de tecnologia?Joel Backschat, Mateus Oliveira, Matheus Bessa e Gabriel Sanzone irão nos contar sobre como é área de desenvolvimento, suas experiências profissionais e por onde pode seguir.Siga os conselhos do Tio Ben e assista a live que será nessa quinta-feira, 30/04, às 18h!Link -> https://lnkd.in/d7BzXWB#fcamara #grupofcamara #sanguelaranja #devs #desenvolvedor #desenvolvimento #ti #tecnologiaddainformação #código #java #php #ios #mobile #android #engenharia #ficaemcasa #juntosadistância'",17,1,0,"#fcamara, #grupofcamara, #sanguelaranja, #devs, #desenvolvedor, #desenvolvimento, #ti, #tecnologiaddainformação, #código, #java, #php, #ios, #mobile, #android, #engenharia, #ficaemcasa, #juntosadistância'",linkedin,,,
215,fcamara-consulting-&-training,,2020-04-23,"Testes, bugs, automatização. Essas são algumas palavras do cotidiano de um profissional Quality Analyst, o famoso QA. Mas por que é tão importante ter essa fase de teste e avaliação de um projeto?Nossos consultores especialistas em QA, Thais Kaneshiro, Daniel Carneiro, Murilo Santos, Sistely Nazareth, Hugo Leonardo Baldini e Lucas Cotulio estão aqui para explicar um pouco melhor como funciona o mercado de trabalho para um QA e por onde ele pode crescer.Link -> https://lnkd.in/diWxFTH#fcamara #grupofcamara #sanguelaranja #qa #qualityanalyst #qualityassurance #gestãodequalidade #devs #desenvolvedor #desenvolvimento #ti #tecnologiaddainformação #código #java #php #ios #mobile #android #engenharia #ficaemcasa #juntosadistância'",11,0,0,"#fcamara, #grupofcamara, #sanguelaranja, #qa, #qualityanalyst, #qualityassurance, #gestãodequalidade, #devs, #desenvolvedor, #desenvolvimento, #ti, #tecnologiaddainformação, #código, #java, #php, #ios, #mobile, #android, #engenharia, #ficaemcasa, #juntosadistância'",linkedin,,,
216,fcamara-consulting-&-training,,2020-04-23,"Em meio à Covid-19 os impactos sociais, culturais e econômicos se estabeleceram em todos os segmentos e, segundo a Companhia Cielo, desde o inicio desse cenário o varejo total no Brasil apresentou queda de -29,3%.\u2063\u2063 \u2063\u2063Na próxima terça-feira (12) vamos entender como nos adaptar repensando ideias, práticas e mapeando oportunidades nesse setor.\u2063\u2063 \u2063\u2063 O evento acontecerá no instagram da FC Nuvem e será realizado em parceria com Jesaias Arruda, das Lojas Bemol. Nos encontramos lá! 😉  \u2063 #futuretalks #fcemcasahashta #fcemcasa'",9,0,0,"#futuretalks, #fcemcasahashta, #fcemcasa'",linkedin,,,
218,fcamara-consulting-&-training,,2020-04-23,"É amanhã!Live com Daniel Furtado do Canal UXNOW sobre a carreira de UX Design! Se você já tem alguma pergunta, pode nos enviar através dos comentários aqui que iremos responder no dia da live.https://lnkd.in/d5czHTX#grupofcamara #fcamara #sanguelaranja #proudoforange #danielfurtado #uxnow #canaluxnow #uxdesign #uidesign #uxui #design #designthinking #designsystem'",10,0,0,"#grupofcamara, #fcamara, #sanguelaranja, #proudoforange, #danielfurtado, #uxnow, #canaluxnow, #uxdesign, #uidesign, #uxui, #design, #designthinking, #designsystem'",linkedin,,,
219,fcamara-consulting-&-training,,2020-04-23,"Como está a sua saúde mental?Além de ser um assunto muito recorrente nos dias de hoje, a situação que passamos nesse momento por conta do isolamento, infelizmente, faz nossa mente começar a pensar em coisas que inimagináveis.Nossa consultora Bruna Souza irá mediar essa live para falarmos sobre a saúde mental em tempos de isolamento, com convidados incríveis: André Almeida, Andrea Sarno, Milene Rosenthal e Gabriel CanechiaLink -> https://lnkd.in/eQKxMZd#fcamara #grupofcamara #sanguelaranja #saudemental #isolamento #Isolamentosocial #covid19 #ficaemcasa #juntosadistância'",24,0,0,"#fcamara, #grupofcamara, #sanguelaranja, #saudemental, #isolamento, #Isolamentosocial, #covid19, #ficaemcasa, #juntosadistância'",linkedin,,,
220,fcamara-consulting-&-training,,2020-04-23,"Vamos ter um formato novo de live! Além das lives que já fazemos com nossos consultores, seria legal ouvirmos de outros profissionais.O FCInvite será essa nova série de lives que irá trazer convidados, sendo profissionais e influencers da área, para falar um pouco sobre a carreira em que atuam, ensinamentos e dicas.Nada melhor que começar com uma referência na área de UX Design: Daniel Furtado do canal UXNOW. Será no dia 05/05 (terça-feira), às 18h. Já marca na agenda pra não perder 😉E você pode começar participando, mandando suas pergunta para lermos lá na live, só clicar aqui: https://lnkd.in/d2q246wLink -> https://lnkd.in/d5czHTX#fcamara #grupofcamara #sanguelaranja #uxdesign #ui #design #designsystem #designthinking #research #danielfurtado #uxnow #ficaemcasa #juntosadistância'",12,1,0,"#fcamara, #grupofcamara, #sanguelaranja, #uxdesign, #ui, #design, #designsystem, #designthinking, #research, #danielfurtado, #uxnow, #ficaemcasa, #juntosadistância'",linkedin,,,
221,fcamara-consulting-&-training,,2020-04-23,"Em algum lugar além do arco-íris, o UX Design foi criado para ajudar a entendermos o usuário e melhorar sua experiência, seja ela com um produto, marca ou sistema.Nosso time UX Rainbow, formado por Carla Mendanha, Melody Bruni, Diego Tavares, Karem Carvalho, Carlos Gizbert e Luis Henrique Souto irão bater um papo para falar sobre a área de UX/UI Design e como trabalham dentro da FCamara.Vai ser amanhã, dia 23/04, às 18h, pelo Youtube!Link -> https://lnkd.in/dDrx627#fcamara #grupofcamara #sanguelaranja #uxdesign #ui #design #designsystem #designthinking #research #ficaemcasa #juntosadistância'",22,4,0,"#fcamara, #grupofcamara, #sanguelaranja, #uxdesign, #ui, #design, #designsystem, #designthinking, #research, #ficaemcasa, #juntosadistância'",linkedin,,,
119,ciandt,,2020-03-24,Quarenta das maiores empresas do Brasil assumiram o compromisso de não demitir nos próximos meses. A campanha tem o objetivo de inspirar outras empresas e líderes a assumirem a responsabilidade econômica e social que esse momento pede. Quer saber mais sobre a #nãodemita? Acesse: http://naodemita.com/',543,5,0,#nãodemita?,linkedin,,,
132,ciandt,,2020-03-24,"Acreditamos em um crescimento de 20% este ano para nossa companhia. Mas como diz nosso CEO, Cesar Gon, com o cenário de imprevisibilidade, a única certeza é que 2020 será um ano incerto. Ele conversou com a Nearshore Americas sobre projeções, disrupções futuras, a essência de nossa empresa e o ambiente tecnológico do Brasil. Confira a matéria completa:'",329,1,0,,linkedin,,,
133,ciandt,,2020-03-24,"Você sabia que, hoje, apenas 19% dos cargos de liderança nas empresas são ocupados por mulheres? Quem destaca esse dado é a nossa Marketing Manager, Natália Magalhães. Leia mais em seu artigo sobre mulheres na liderança publicado em nosso blog! #mulheresnaliderança'",212,0,0,#mulheresnaliderança',linkedin,,,
137,ciandt,,2020-03-24,"Qual é o modelo de liderança capaz de conduzir pessoas e empresas pelos caminhos incertos e instáveis do mercado? No seu novo artigo, nosso Agile Project Manager, Jefferson Almeida, traça perfis de diferentes tipos de gestão e aponta os melhores para liderar a companhia na era da transformação digital. Leia agora em nosso blog! #transformaçãodigital #liderança'",151,1,0,"#transformaçãodigital, #liderança'",linkedin,,,
142,ciandt,,2020-03-24,"Para o nosso CSO, Bob Wollheim, em artigo da Meio & Mensagem, marketing em tempos de coronavírus deve refletir empatia. ""É hora de comprometimento, de senso de realidade, de parceria com a empresa, suas pessoas, seus clientes e seus parceiros, com a sociedade."" Leia:'",61,0,0,,linkedin,,,
207,ciandt,,2020-03-24,"Nossa Design Specialist Andreza Pires está na programação do TDC Online Especial BH! Seu talk ""DesignOps: como aliar design + agile para construir processos de entrega"" acontece na quinta-feira (16) às 14h30 e a inscrição é gratuita. Acesse: https://midi.as/Kk03 #tdconline #design'",157,4,0,"#tdconline, #design'",linkedin,,,
208,ciandt,,2020-03-24,"Many teams across the globe are facing the new reality of working remotely. Our new on-demand webinar, co-hosted with GitLab Inc., shares tips and best practices from business leaders on how to thrive as a team working remotely. Check it out here: https://bit.ly/39Z6OpL'",110,0,0,,linkedin,,,
209,ciandt,,2020-03-24,"Acelere sua carreira com a gente! Em parceria com a Codenation, estamos com quatro turmas do AceleraDev em Campinas e Belo Horizonte, um curso online dedicado a devs e cientistas de dados em que podemos compartilhar e aprender juntos: isso é o que nos inspira. Neste programa, você irá estudar projetos alinhados com as necessidades do mercado e receberá mentorias exclusivas. Inscreva-se hoje nas opções Java ou React e participe dos desafios de seleção! Acesse: https://lnkd.in/gmJ7ppx #aceleradev #ciandt'",235,20,0,"#aceleradev, #ciandt'",linkedin,,,
210,ciandt,,2020-03-24,"Hoje é a primeira vez em nossa história que nossas equipes estão 100% remotas. Em 25 anos, temos nos reinventado a cada novo desafio, e é assim que estamos fazendo a nossa parte para que o COVID-19 não se propague ainda mais. Ficar em casa é fundamental e sabemos que o distanciamento social nesse momento nos fortalece e nos une, ainda que remotos, para que em breve estejamos reunidos novamente. Tem alguma dica que tem tornado seu #workfromhome melhor e mais produtivo? Compartilha aqui com a gente! #stayathome #weareciandt'",642,10,0,"#workfromhome, #stayathome, #weareciandt'",linkedin,,,
115,iteris-consultoria-e-software,,2020-03-24,"Criar uma meta para a Sprint vai além de simplesmente traçar um objetivo. É necessário que ela tenha um propósito e que ele esteja claro para todo o time.Quer saber mais?Leia o artigo do Jonathan Gomes Leitão, Agile Master aqui na Iteris, e veja como uma meta com propósito ajuda a colocar toda a equipe na mesma rota.#scrum #scrummaster #sprint #proposito #modeloagil #agile #iteris #blogiteris https://lnkd.in/dHSzMDu'",61,2,0,"#scrum, #scrummaster, #sprint, #proposito, #modeloagil, #agile, #iteris, #blogiteris",linkedin,,,
127,iteris-consultoria-e-software,,2020-03-24,"No começo do mês, quando iniciamos as publicações do ""informe coronavírus"", nosso objetivo era munir nossos colaboradores com informações relevantes e que pudessem auxiliar na prevenção e evitar a disseminação do COVID-19.O Arthur De Oliveira Ribeiro, nosso consultor BI, engajado com o tema, usou de seus conhecimentos técnicos para criar um relatório dinâmico e visual, que demonstra a propagação do vírus pelo mundo por meio de fontes oficiais.#ficaemcasa #umportodos #somosresponsaveis #empatia'",42,2,0,"#ficaemcasa, #umportodos, #somosresponsaveis, #empatia'",linkedin,,,
133,iteris-consultoria-e-software,,2020-03-24,"O hackathon decola Iteris é mais do que uma seleção de estagiários, é uma experiência enriquecedora e cheia de desafios.\n\nPor isso, para que possamos garantir que ela seja proveitosa, incrível e segura para todos, decidimos adiar o processo seletivo.\n\nSe você ainda não se inscreveu, aproveite essa nova chance! Acesse https://lnkd.in/gPrs_tQ\n\nAgora, se você não perdeu tempo e já está participando, aguarde novas orientações.'",34,1,0,,linkedin,,,
134,iteris-consultoria-e-software,,2020-03-24,Muito se têm falado sobre a correta lavagem das mãos e o quanto esse procedimento previne a contaminação pelo novo coronavírus.\n\nMas será que a gente sabe a melhor maneira para garantir esse higienização?\n\nAcesso o link (https://lnkd.in/dxm_eWw) e faça o download do passo a passo e garanta uma mão limpa em 60 segundos.\n\n#ficaemcasa #somosresponsaveis #umportodos #espalheessaideia',48,0,0,"#ficaemcasa, #somosresponsaveis, #umportodos, #espalheessaideia'",linkedin,,,
135,iteris-consultoria-e-software,,2020-03-24,"Achatar a curva. Desacelerar o avanço do novo coronavírus no país. Ter atitudes empáticas e compreendermos que cada um de nós somos responsáveis pelo todo. Somente assim conseguiremos diminuir as oportunidades de disseminação do COVID-19.Aqui na Iteris temos tomado todas as providências para estimular e conscientizar nossos colaboradores da importância do isolamento e das medidas de segurança:     ·  Criamos um comitê para avaliar a situação e tomar as melhores decisões.     · Adotamos o trabalho remoto, evitando a exposição de nossos colaboradores.      · E para aqueles que por algum motivo precisarem se deslocar até nossos clientes, oferecemos o serviço de carro por aplicativo reembolsado pela empresa, assim, nossos parceiros também não serão expostos.Além dessas, outras ações e precauções estão sendo avaliadas e implantadas, garantindo o cuidado com o todo.Nós acreditamos que juntos podemos sim fazer a diferença. Se você também acredita, espalhe essa causa!#ficaemcasa #umportodos #atitude #empatia #responsabilidade #cuidado'",64,0,0,"#ficaemcasa, #umportodos, #atitude, #empatia, #responsabilidade, #cuidado'",linkedin,,,
136,iteris-consultoria-e-software,,2020-03-24,"Uns amam, outros não gostam nem de pensar.\n\nA verdade é que o trabalho remoto não é um bicho de sete cabeças, mas também não é moleza!\n\nA pandemia causada pelo coronavírus fez com que muitos adotassem a política de home office e com essa determinação, a preocupação com a produtividade e qualidade do trabalho.\n\nPara orientar nossos colaboradores, montamos um guia rápido para facilitar o trabalho remoto. \n\nQuer ver como ficou? Faça o download nesse link https://lnkd.in/diCUqda\n\n#ficaemcasa #umportodos #atitude #empatia #responsabilidade #cuidado'",45,0,0,"#ficaemcasa, #umportodos, #atitude, #empatia, #responsabilidade, #cuidado'",linkedin,,,
78,zupinnovation,,2020-03-24,"A pandemia nos fez pensar o que poderíamos fazer para impactar nossos zuppers nessa data especial.\u2063\u2063Nossa solução foi não só sair da caixa, mais do que isso: foi sair e olhar pra fora da Zup! ♥️\u2063\u2063Por isso, toda a verba da nossa tradicional entrega de ovos de Páscoa foi revertida para doação de cestas básicas digitais no projeto  Gerando Falcões  ajudando mais de 60 mil pessoas em 11 favelas no Brasil.\u2063\u2063🔴 Faça você também parte dessa corrente do bem, para saber mais clique no link: https://lnkd.in/d3RAevz\u2063👉 Um obrigada especial ao @lucaslucco, @ticostacruz e Edu Lyra  pela super participação no vídeo.\u2063\u2063💚Uma feliz Páscoa pra você e sua família. #vemprazupremoto #zupnohomeoffice'",142,0,0,"#vemprazupremoto, #zupnohomeoffice'",linkedin,,,
87,zupinnovation,,2020-03-24,"Hoje é Dia do orgulho LGBTI+ e, pra gente aqui da Zup é um orgulho poder comemorar essa data mais uma vez.Orgulho, sim, em contraposição à vergonha — usada historicamente para controlar e oprimir indivíduos LGBT+. Orgulho de poder nos afirmar com nossas individualidades e, também, enquanto comunidade.Por isso, não cansamos de dizer que valorizamos e respeitamos as diferenças de cada pessoa. E gostaríamos de fazer um agradecimento especial à nossa Guilda LGBTI+, que organiza ações, conteúdos e conversas afim de promover um ambiente seguro de discussão e respeito entre os Zuppers. ❤🧡💛💚💙💜 #Proud'",157,3,0,#Proud',linkedin,,,
